TIME in ms	LEFT_CANARD	RIGHT_CANARD	LEFT_SLAT	RIGHT_SLAT	AIRBRAKE	RUDDER	LEFT_OB_FLAP	LEFT_IB_FLAP	RIGHT_IB_FLAP	RIGHT_OB_FLAP	LEFT_NOZZLE	RIGHT_NOZZLE	
153400	38	147	180	180	160	90	111	67	108	120	75	74
153500	38	147	180	180	160	90	111	67	108	120	76	74
153600	38	147	180	180	160	91	111	67	108	120	76	74
153700	39	146	180	180	160	91	111	67	108	120	76	74
153800	39	146	180	180	160	91	112	67	108	120	76	75
153900	40	145	180	180	160	91	112	68	109	120	76	75
154000	40	145	180	180	160	91	112	68	109	120	77	75
154100	40	145	180	180	160	91	112	68	109	120	77	75
154200	40	144	180	180	160	91	113	68	110	121	77	75
154300	41	144	180	180	160	91	113	68	110	121	77	75
154400	42	143	180	180	160	91	113	69	110	121	77	76
154500	42	142	180	180	160	91	113	69	110	121	77	76
154600	43	142	180	180	160	91	113	69	111	122	77	76
154700	43	142	180	180	160	92	113	69	111	122	77	76
154800	43	141	180	180	160	92	113	69	111	122	77	76
154900	43	141	180	180	160	92	113	69	111	122	77	76
155000	44	140	180	180	160	92	113	69	111	122	78	76
155100	45	140	180	180	160	92	114	69	111	123	78	77
155200	45	140	180	180	160	92	114	69	112	123	78	77
155300	45	139	180	180	160	93	114	70	112	123	78	77
155400	45	138	180	180	160	93	114	70	112	123	78	77
155500	46	138	180	180	160	93	115	70	112	123	79	77
155600	46	137	180	180	160	93	115	70	113	123	79	77
155700	47	137	180	180	160	93	115	70	113	123	79	77
155800	47	137	180	180	160	93	115	71	113	123	79	77
155900	47	136	180	180	160	94	116	71	113	124	79	77
156000	48	136	180	180	160	94	116	71	113	124	79	77
156100	48	135	180	180	160	94	116	71	113	124	79	77
156200	49	135	180	180	160	94	116	72	113	124	79	77
156300	49	135	180	180	160	94	116	72	114	125	79	78
156400	50	134	180	180	160	94	116	72	114	125	79	78
156500	50	133	180	180	160	94	116	72	114	125	80	78
156600	50	133	180	180	160	94	116	72	115	125	80	78
156700	51	133	180	180	160	94	116	72	115	125	80	78
156800	51	132	180	180	160	94	117	72	115	125	80	78
156900	52	132	180	180	160	94	117	72	115	125	80	78
157000	52	131	180	180	160	95	117	72	116	125	81	79
157100	52	130	180	180	160	95	117	72	116	125	81	79
157200	53	130	180	180	160	95	118	73	116	126	81	79
157300	53	130	180	180	160	95	118	73	116	126	81	79
157400	54	129	180	180	160	95	118	73	116	126	81	79
157500	54	129	180	180	160	95	118	73	116	126	81	79
157600	55	128	180	180	160	96	118	73	117	127	81	79
157700	55	128	180	180	160	96	118	74	117	127	81	79
157800	55	128	180	180	160	96	118	74	117	127	81	79
157900	56	127	180	180	160	96	118	74	117	127	81	79
158000	56	127	180	180	160	96	119	74	118	128	82	79
158100	57	126	180	180	160	96	119	74	118	128	82	79
158200	57	125	180	180	160	96	119	74	118	128	82	80
158300	57	125	180	180	160	96	119	74	118	128	82	80
158400	57	125	180	180	160	96	119	74	118	128	82	80
158500	58	124	180	180	160	96	120	74	118	128	83	80
158600	59	124	180	180	160	96	120	75	118	128	83	80
158700	59	123	180	180	160	97	120	75	119	128	83	80
158800	60	123	180	180	160	97	120	75	119	128	83	80
158900	60	123	180	180	160	97	120	75	119	129	83	81
159000	60	122	180	180	160	97	120	75	120	129	84	81
159100	60	121	180	180	160	97	120	76	120	129	84	81
159200	61	121	180	180	160	98	120	76	120	129	84	81
159300	62	120	180	180	160	98	121	76	120	130	84	81
159400	62	120	180	180	160	98	121	76	120	130	84	81
159500	62	120	180	180	160	98	121	77	120	130	84	81
159600	62	119	180	180	160	98	121	77	120	130	84	81
159700	63	119	180	180	160	98	122	77	121	130	84	81
159800	63	118	180	180	160	99	122	77	121	130	84	81
159900	64	118	180	180	160	99	122	77	121	130	84	81
160000	64	118	180	180	160	99	122	77	122	130	85	81
160100	64	117	180	180	160	99	122	77	122	130	85	81
160200	65	116	180	180	160	99	123	77	122	131	85	82
160300	65	116	180	180	160	99	123	77	122	131	85	82
160400	66	116	180	180	160	99	123	77	123	131	85	82
160500	66	115	180	180	160	99	123	78	123	131	86	82
160600	67	115	180	180	160	99	123	78	123	132	86	82
160700	67	114	180	180	160	99	123	78	123	132	86	82
160800	67	113	180	180	160	99	123	78	123	132	86	83
160900	68	113	180	180	160	100	123	79	123	132	86	83
161000	68	113	180	180	160	100	124	79	123	133	86	83
161100	69	112	180	180	160	100	124	79	124	133	86	83
161200	69	112	180	180	160	100	124	79	124	133	86	83
161300	69	111	180	180	160	100	124	79	124	133	86	83
161400	69	111	180	180	160	100	125	79	125	133	86	84
161500	70	111	180	180	160	101	125	79	125	133	87	84
161600	71	110	180	180	160	101	125	79	125	133	87	84
161700	71	110	180	180	160	101	125	79	125	133	87	84
161800	72	109	180	180	160	101	125	79	125	133	87	84
161900	72	108	180	180	160	101	125	80	125	134	87	84
162000	72	108	180	180	160	101	125	80	125	134	88	84
162100	72	108	180	180	160	101	125	80	126	134	88	84
162200	73	107	180	180	160	101	125	80	126	134	88	84
162300	74	107	180	180	160	101	126	81	126	135	88	84
162400	74	106	180	180	160	101	126	81	127	135	88	84
162500	74	106	180	180	160	101	126	81	127	135	89	84
162600	74	106	180	180	160	102	126	81	127	135	89	84
162700	75	105	180	180	160	102	127	81	127	135	89	85
162800	75	104	180	180	160	102	127	81	128	135	89	85
162900	76	104	180	180	160	102	127	81	128	135	89	85
163000	77	103	180	180	160	102	127	81	128	135	89	85
163100	77	103	180	180	160	102	128	81	128	136	89	85
163200	77	103	180	180	160	103	128	81	128	136	89	85
163300	77	102	180	180	160	103	128	82	128	136	89	85
163400	78	102	180	180	160	103	128	82	128	136	89	86
163500	78	101	180	180	160	103	128	82	129	136	90	86
163600	79	101	180	180	160	103	128	82	129	137	90	86
163700	79	101	180	180	160	103	128	83	129	137	90	86
163800	79	100	180	180	160	103	128	83	130	137	90	86
163900	80	99	180	180	160	103	128	83	130	137	90	86
164000	80	99	180	180	160	103	129	83	130	137	91	86
164100	81	99	180	180	160	103	129	83	130	137	91	86
164200	81	98	180	180	160	103	129	84	130	137	91	86
164300	81	98	180	180	160	104	129	84	130	137	91	86
164400	82	97	180	180	160	104	130	84	130	138	91	86
164500	82	96	180	180	160	104	130	84	131	138	91	86
164600	83	96	180	180	160	104	130	84	131	138	91	87
164700	83	96	180	180	160	104	130	84	131	138	91	87
164800	84	96	180	180	160	104	130	84	132	139	91	87
164900	84	95	180	180	160	105	130	84	132	139	91	87
165000	84	94	180	180	160	105	130	84	132	139	92	87
165100	85	94	180	180	160	105	130	85	132	139	92	87
165200	85	94	180	180	160	105	130	85	133	139	92	87
165300	86	93	180	180	160	105	131	85	133	140	92	88
165400	86	93	180	180	160	106	131	85	133	140	92	88
165500	86	92	180	180	160	106	131	85	133	140	93	88
165600	86	91	180	180	160	106	131	86	133	140	93	88
165700	87	91	180	180	160	106	132	86	133	140	93	88
165800	88	91	180	180	160	106	132	86	133	140	93	88
165900	88	90	180	180	160	106	132	86	134	140	93	89
166000	89	90	180	180	160	106	132	86	134	140	94	89
166100	89	89	180	180	160	106	133	86	134	141	94	89
166200	89	89	180	180	160	106	133	86	135	141	94	89
166300	89	89	180	180	160	106	133	86	135	141	94	89
166400	90	88	180	180	160	106	133	86	135	141	94	89
166500	91	88	180	180	160	107	133	87	135	142	94	89
166600	90	88	180	180	160	106	133	86	135	141	94	89
166700	89	89	180	180	160	106	133	86	134	141	94	89
166800	89	89	180	180	160	106	132	86	134	140	93	89
166900	89	89	180	180	160	106	132	86	133	140	93	88
167000	89	90	180	180	160	106	131	86	133	140	93	88
167100	88	90	180	180	160	106	131	85	133	140	92	88
167200	87	91	180	180	160	105	131	85	133	140	92	88
167300	87	91	180	180	160	105	130	84	132	139	92	87
167400	86	91	180	180	160	105	130	84	132	139	91	87
167500	86	92	180	180	160	104	130	84	131	138	91	87
167600	86	93	180	180	160	104	130	84	131	138	91	87
167700	85	93	180	180	160	104	129	84	130	137	91	86
167800	85	94	180	180	160	103	129	84	130	137	91	86
167900	84	94	180	180	160	103	129	83	130	137	91	86
168000	84	94	180	180	160	103	128	83	130	137	90	86
168100	84	95	180	180	160	103	128	82	129	137	90	86
168200	84	96	180	180	160	103	128	82	129	136	90	86
168300	83	96	180	180	160	103	128	82	128	136	89	86
168400	82	96	180	180	160	102	128	81	128	136	89	85
168500	82	97	180	180	160	102	127	81	128	135	89	85
168600	81	97	180	180	160	102	127	81	128	135	89	85
168700	81	98	180	180	160	102	126	81	127	135	89	85
168800	81	99	180	180	160	101	126	81	127	135	89	84
168900	80	99	180	180	160	101	125	80	126	134	88	84
169000	80	99	180	180	160	101	125	80	125	134	88	84
169100	79	100	180	180	160	101	125	80	125	134	88	84
169200	79	100	180	180	160	101	125	79	125	133	87	84
169300	79	101	180	180	160	101	125	79	125	133	87	84
169400	79	101	180	180	160	100	124	79	124	133	87	84
169500	78	101	180	180	160	100	124	79	124	133	86	83
169600	77	102	180	180	160	100	124	79	123	133	86	83
169700	77	103	180	180	160	99	123	78	123	132	86	83
169800	77	103	180	180	160	99	123	78	123	132	86	83
169900	77	103	180	180	160	99	123	78	123	131	86	82
170000	76	104	180	180	160	99	123	77	122	131	85	82
170100	75	104	180	180	160	99	122	77	122	130	85	82
170200	75	105	180	180	160	99	122	77	121	130	85	82
170300	74	106	180	180	160	98	122	77	121	130	84	81
170400	74	106	180	180	160	98	121	77	120	130	84	81
170500	74	106	180	180	160	98	121	76	120	130	84	81
170600	74	107	180	180	160	97	120	76	120	129	84	81
170700	73	107	180	180	160	97	120	75	120	129	84	81
170800	72	108	180	180	160	97	120	75	119	128	84	81
170900	72	108	180	180	160	97	120	75	119	128	83	81
171000	72	108	180	180	160	96	120	74	118	128	83	80
171100	72	109	180	180	160	96	119	74	118	128	83	80
171200	71	110	180	180	160	96	119	74	118	128	82	80
171300	70	110	180	180	160	96	118	74	117	127	82	80
171400	70	111	180	180	160	96	118	74	117	127	82	79
171500	69	111	180	180	160	96	118	73	116	127	81	79
171600	69	111	180	180	160	95	118	73	116	126	81	79
171700	69	112	180	180	160	95	118	73	116	126	81	79
171800	69	113	180	180	160	95	117	72	116	125	81	79
171900	68	113	180	180	160	94	117	72	115	125	81	79
172000	67	113	180	180	160	94	116	72	115	125	81	79
172100	67	114	180	180	160	94	116	72	114	125	80	79
172200	67	114	180	180	160	94	116	72	114	125	80	78
172300	67	115	180	180	160	94	116	71	113	124	80	78
172400	66	115	180	180	160	94	116	71	113	124	79	78
172500	65	116	180	180	160	93	115	71	113	123	79	77
172600	65	116	180	180	160	93	115	70	113	123	79	77
172700	64	116	180	180	160	93	115	70	112	123	79	77
172800	64	117	180	180	160	92	114	69	112	123	79	77
172900	64	118	180	180	160	92	114	69	111	123	79	77
173000	64	118	180	180	160	92	113	69	111	122	78	77
173100	63	118	180	180	160	92	113	69	111	122	78	77
173200	62	119	180	180	160	91	113	69	111	121	78	77
173300	62	119	180	180	160	91	113	69	110	121	77	76
173400	62	120	180	180	160	91	113	68	110	121	77	76
173500	62	120	180	180	160	91	112	68	109	120	77	76
173600	61	120	180	180	160	91	112	67	109	120	77	76
173700	60	121	180	180	160	91	111	67	108	120	77	75
173800	60	122	180	180	160	90	111	67	108	120	76	75
173900	60	122	180	180	160	90	111	67	108	119	76	75
174000	60	123	180	180	160	90	111	67	107	119	76	74
174100	59	123	180	180	160	89	111	67	107	119	75	74
174200	58	123	180	180	160	89	110	66	106	118	75	74
174300	58	124	180	180	160	89	110	66	106	118	75	74
174400	58	124	180	180	160	89	110	66	106	118	75	74
174500	58	123	180	180	160	89	110	66	106	118	75	74
174600	59	123	180	180	160	89	111	67	107	119	76	74
174700	60	123	180	180	160	90	111	67	108	119	76	75
174800	60	122	180	180	160	90	111	67	108	120	76	75
174900	60	121	180	180	160	91	111	67	108	120	77	75
175000	61	120	180	180	160	91	112	68	109	120	77	76
175100	62	120	180	180	160	91	112	68	109	120	77	76
175200	62	119	180	180	160	91	113	69	110	121	77	76
175300	62	119	180	180	160	91	113	69	111	122	78	77
175400	63	118	180	180	160	92	113	69	111	122	78	77
175500	64	118	180	180	160	92	114	69	111	123	78	77
175600	64	117	180	180	160	93	114	70	112	123	79	77
175700	64	116	180	180	160	93	115	70	112	123	79	77
175800	65	116	180	180	160	93	115	70	113	123	79	77
175900	66	116	180	180	160	94	116	71	113	124	79	78
176000	67	115	180	180	160	94	116	71	113	124	80	78
176100	67	114	180	180	160	94	116	72	114	125	80	78
176200	67	113	180	180	160	94	116	72	115	125	81	79
176300	68	113	180	180	160	94	117	72	115	125	81	79
176400	69	112	180	180	160	95	117	72	116	125	81	79
176500	69	111	180	180	160	95	118	73	116	126	81	79
176600	69	111	180	180	160	96	118	73	116	127	81	79
176700	70	111	180	180	160	96	118	74	117	127	82	79
176800	71	110	180	180	160	96	119	74	118	128	82	80
176900	71	109	180	180	160	96	119	74	118	128	83	80
177000	72	108	180	180	160	96	120	74	118	128	83	81
177100	72	108	180	180	160	97	120	75	119	128	84	81
177200	73	107	180	180	160	97	120	75	119	129	84	81
177300	73	107	180	180	160	97	120	76	120	129	84	81
177400	74	106	180	180	160	98	121	76	120	130	84	81
177500	74	106	180	180	160	98	121	77	120	130	84	81
177600	75	105	180	180	160	99	122	77	121	130	85	82
177700	75	104	180	180	160	99	122	77	122	130	85	82
177800	76	103	180	180	160	99	123	77	122	131	86	82
177900	77	103	180	180	160	99	123	78	123	132	86	83
178000	77	103	180	180	160	99	123	78	123	132	86	83
178100	77	102	180	180	160	100	124	79	123	133	86	83
178200	78	101	180	180	160	100	124	79	124	133	86	84
178300	79	101	180	180	160	101	125	79	125	133	87	84
178400	79	100	180	180	160	101	125	79	125	133	87	84
178500	79	99	180	180	160	101	125	80	125	134	88	84
178600	80	99	180	180	160	101	125	80	126	134	88	84
178700	81	99	180	180	160	101	126	81	126	135	89	84
178800	81	98	180	180	160	102	126	81	127	135	89	85
178900	81	97	180	180	160	102	127	81	128	135	89	85
179000	82	96	180	180	160	102	127	81	128	135	89	85
179100	83	96	180	180	160	103	128	82	128	136	89	86
179200	84	96	180	180	160	103	128	82	129	137	90	86
179300	84	95	180	180	160	103	128	83	129	137	90	86
179400	84	94	180	180	160	103	129	83	130	137	91	86
179500	85	94	180	180	160	103	129	84	130	137	91	86
179600	86	93	180	180	160	104	130	84	130	138	91	86
179700	86	92	180	180	160	104	130	84	131	138	91	87
179800	86	91	180	180	160	105	130	84	132	139	91	87
179900	87	91	180	180	160	105	130	85	132	139	92	87
180000	88	91	180	180	160	105	131	85	133	140	92	88
180100	88	90	180	180	160	106	131	86	133	140	93	88
180200	89	89	180	180	160	106	132	86	133	140	93	88
180300	89	89	180	180	160	106	132	86	134	140	94	89
180400	90	88	180	180	160	106	133	86	135	141	94	89
180500	91	88	180	180	160	107	133	87	135	142	94	89
180600	90	88	180	180	160	106	133	86	135	141	94	89
180700	90	88	180	180	160	106	133	86	135	141	94	89
180800	90	89	180	180	160	106	133	86	135	141	94	89
180900	89	89	180	180	160	106	133	86	135	141	94	89
181000	89	89	180	180	160	106	133	86	135	141	94	89
181100	89	89	180	180	160	106	133	86	135	141	94	89
181200	89	89	180	180	160	106	133	86	134	141	94	89
181300	89	89	180	180	160	106	132	86	134	140	94	89
181400	89	90	180	180	160	106	132	86	134	140	94	89
181500	88	90	180	180	160	106	132	86	134	140	93	89
181600	88	90	180	180	160	106	132	86	134	140	93	89
181700	88	91	180	180	160	106	132	86	134	140	93	88
181800	87	91	180	180	160	106	132	86	133	140	93	88
181900	87	91	180	180	160	106	132	86	133	140	93	88
182000	87	91	180	180	160	106	132	86	133	140	93	88
182100	86	91	180	180	160	106	131	86	133	140	93	88
182200	86	92	180	180	160	106	131	86	133	140	93	88
182300	86	92	180	180	160	106	131	85	133	140	93	88
182400	86	92	180	180	160	106	131	85	133	140	92	88
182500	86	93	180	180	160	106	131	85	133	140	92	88
182600	86	93	180	180	160	105	131	85	133	140	92	88
182700	86	93	180	180	160	105	131	85	133	140	92	88
182800	85	94	180	180	160	105	131	85	133	140	92	88
182900	85	94	180	180	160	105	130	85	133	139	92	87
183000	85	94	180	180	160	105	130	85	132	139	92	87
183100	84	94	180	180	160	105	130	84	132	139	92	87
183200	84	94	180	180	160	105	130	84	132	139	92	87
183300	84	94	180	180	160	105	130	84	132	139	91	87
183400	84	95	180	180	160	105	130	84	132	139	91	87
183500	84	95	180	180	160	105	130	84	132	139	91	87
183600	84	96	180	180	160	104	130	84	132	138	91	87
183700	83	96	180	180	160	104	130	84	131	138	91	87
183800	83	96	180	180	160	104	130	84	131	138	91	87
183900	83	96	180	180	160	104	130	84	131	138	91	87
184000	83	96	180	180	160	104	130	84	131	138	91	86
184100	82	96	180	180	160	104	130	84	131	138	91	86
184200	82	97	180	180	160	104	130	84	131	138	91	86
184300	82	97	180	180	160	104	130	84	130	138	91	86
184400	81	97	180	180	160	104	129	84	130	137	91	86
184500	81	98	180	180	160	104	129	84	130	137	91	86
184600	81	98	180	180	160	103	129	84	130	137	91	86
184700	81	98	180	180	160	103	129	84	130	137	91	86
184800	81	99	180	180	160	103	129	83	130	137	91	86
184900	81	99	180	180	160	103	129	83	130	137	91	86
185000	80	99	180	180	160	103	129	83	130	137	91	86
185100	80	99	180	180	160	103	129	83	130	137	90	86
185200	80	99	180	180	160	103	128	83	130	137	90	86
185300	79	100	180	180	160	103	128	83	130	137	90	86
185400	79	100	180	180	160	103	128	83	130	137	90	86
185500	79	100	180	180	160	103	128	83	129	137	90	86
185600	79	101	180	180	160	103	128	83	129	137	90	86
185700	79	101	180	180	160	103	128	82	129	137	90	86
185800	79	101	180	180	160	103	128	82	129	137	90	86
185900	79	101	180	180	160	103	128	82	129	137	90	86
186000	78	101	180	180	160	103	128	82	129	136	89	86
186100	78	101	180	180	160	103	128	82	128	136	89	86
186200	78	102	180	180	160	103	128	82	128	136	89	86
186300	77	102	180	180	160	103	128	82	128	136	89	85
186400	77	103	180	180	160	103	128	82	128	136	89	85
186500	77	103	180	180	160	103	128	81	128	136	89	85
186600	77	103	180	180	160	103	128	81	128	136	89	85
186700	77	103	180	180	160	102	127	81	128	135	89	85
186800	77	103	180	180	160	102	127	81	128	135	89	85
186900	76	103	180	180	160	102	127	81	128	135	89	85
187000	76	104	180	180	160	102	127	81	128	135	89	85
187100	76	104	180	180	160	102	127	81	128	135	89	85
187200	75	104	180	180	160	102	127	81	128	135	89	85
187300	75	105	180	180	160	102	127	81	128	135	89	85
187400	75	105	180	180	160	102	127	81	127	135	89	85
187500	75	105	180	180	160	102	126	81	127	135	89	84
187600	74	106	180	180	160	102	126	81	127	135	89	84
187700	74	106	180	180	160	101	126	81	127	135	89	84
187800	74	106	180	180	160	101	126	81	127	135	88	84
187900	74	106	180	180	160	101	126	81	127	135	88	84
188000	74	106	180	180	160	101	126	81	126	135	88	84
188100	74	107	180	180	160	101	126	81	126	135	88	84
188200	73	107	180	180	160	101	126	80	126	135	88	84
188300	73	107	180	180	160	101	125	80	126	134	88	84
188400	73	108	180	180	160	101	125	80	126	134	88	84
188500	72	108	180	180	160	101	125	80	126	134	88	84
188600	72	108	180	180	160	101	125	80	125	134	88	84
188700	72	108	180	180	160	101	125	80	125	134	87	84
188800	72	108	180	180	160	101	125	80	125	134	87	84
188900	72	108	180	180	160	101	125	80	125	134	87	84
189000	72	109	180	180	160	101	125	80	125	134	87	84
189100	72	109	180	180	160	101	125	79	125	133	87	84
189200	71	110	180	180	160	101	125	79	125	133	87	84
189300	71	110	180	180	160	101	125	79	125	133	87	84
189400	71	110	180	180	160	101	125	79	125	133	87	84
189500	70	111	180	180	160	101	125	79	125	133	87	84
189600	70	111	180	180	160	101	125	79	125	133	87	84
189700	70	111	180	180	160	100	125	79	125	133	86	84
189800	69	111	180	180	160	100	124	79	125	133	86	83
189900	69	111	180	180	160	100	124	79	124	133	86	83
190000	69	111	180	180	160	100	124	79	124	133	86	83
190100	69	112	180	180	160	100	124	79	124	133	86	83
190200	69	112	180	180	160	100	124	79	124	133	86	83
190300	69	112	180	180	160	100	124	79	124	133	86	83
190400	68	113	180	180	160	100	124	79	124	133	86	83
190500	68	113	180	180	160	100	124	79	123	133	86	83
190600	68	113	180	180	160	100	123	79	123	132	86	83
190700	68	113	180	180	160	100	123	79	123	132	86	83
190800	67	113	180	180	160	99	123	78	123	132	86	83
190900	67	114	180	180	160	99	123	78	123	132	86	83
191000	67	114	180	180	160	99	123	78	123	132	86	82
191100	67	114	180	180	160	99	123	78	123	132	86	82
191200	67	115	180	180	160	99	123	78	123	132	86	82
191300	67	115	180	180	160	99	123	78	123	132	86	82
191400	66	115	180	180	160	99	123	78	123	131	86	82
191500	66	116	180	180	160	99	123	78	123	131	85	82
191600	66	116	180	180	160	99	123	77	123	131	85	82
191700	65	116	180	180	160	99	123	77	122	131	85	82
191800	65	116	180	180	160	99	123	77	122	131	85	82
191900	65	116	180	180	160	99	123	77	122	131	85	82
192000	64	117	180	180	160	99	123	77	122	131	85	82
192100	64	117	180	180	160	99	122	77	122	130	85	81
192200	64	117	180	180	160	99	122	77	122	130	85	81
192300	64	118	180	180	160	99	122	77	122	130	85	81
192400	64	118	180	180	160	99	122	77	121	130	84	81
192500	64	118	180	180	160	99	122	77	121	130	84	81
192600	64	118	180	180	160	99	122	77	121	130	84	81
192700	63	118	180	180	160	99	122	77	121	130	84	81
192800	63	118	180	180	160	98	122	77	121	130	84	81
192900	63	119	180	180	160	98	121	77	121	130	84	81
193000	62	119	180	180	160	98	121	77	120	130	84	81
193100	62	119	180	180	160	98	121	77	120	130	84	81
193200	62	120	180	180	160	98	121	77	120	130	84	81
193300	62	120	180	180	160	98	121	76	120	130	84	81
193400	62	120	180	180	160	98	121	76	120	130	84	81
193500	62	120	180	180	160	98	121	76	120	130	84	81
193600	61	120	180	180	160	98	121	76	120	130	84	81
193700	61	121	180	180	160	98	120	76	120	129	84	81
193800	61	121	180	180	160	97	120	76	120	129	84	81
193900	60	121	180	180	160	97	120	76	120	129	84	81
194000	60	122	180	180	160	97	120	76	120	129	84	81
194100	60	122	180	180	160	97	120	76	120	129	84	81
194200	60	122	180	180	160	97	120	75	119	129	83	81
194300	60	123	180	180	160	97	120	75	119	129	83	81
194400	60	123	180	180	160	97	120	75	119	129	83	81
194500	60	123	180	180	160	97	120	75	119	128	83	80
194600	59	123	180	180	160	97	120	75	119	128	83	80
194700	59	123	180	180	160	97	120	75	119	128	83	80
194800	59	124	180	180	160	96	120	75	119	128	83	80
194900	58	124	180	180	160	96	120	75	118	128	83	80
195000	58	124	180	180	160	96	120	74	118	128	83	80
195100	58	125	180	180	160	96	120	74	118	128	82	80
195200	57	125	180	180	160	96	119	74	118	128	82	80
195300	57	125	180	180	160	96	119	74	118	128	82	80
195400	57	125	180	180	160	96	119	74	118	128	82	80
195500	57	125	180	180	160	96	119	74	118	128	82	80
195600	57	125	180	180	160	96	119	74	118	128	82	79
195700	57	126	180	180	160	96	119	74	118	128	82	79
195800	57	126	180	180	160	96	119	74	118	128	82	79
195900	56	126	180	180	160	96	119	74	118	128	82	79
196000	56	127	180	180	160	96	118	74	118	127	81	79
196100	56	127	180	180	160	96	118	74	117	127	81	79
196200	55	128	180	180	160	96	118	74	117	127	81	79
196300	55	128	180	180	160	96	118	74	117	127	81	79
196400	55	128	180	180	160	96	118	74	117	127	81	79
196500	55	128	180	180	160	96	118	74	117	127	81	79
196600	55	128	180	180	160	96	118	74	117	127	81	79
196700	55	128	180	180	160	96	118	73	116	127	81	79
196800	54	129	180	180	160	96	118	73	116	126	81	79
196900	54	129	180	180	160	95	118	73	116	126	81	79
197000	54	129	180	180	160	95	118	73	116	126	81	79
197100	53	130	180	180	160	95	118	73	116	126	81	79
197200	53	130	180	180	160	95	118	73	116	126	81	79
197300	53	130	180	180	160	95	118	73	116	126	81	79
197400	52	130	180	180	160	95	118	73	116	126	81	79
197500	52	130	180	180	160	95	118	73	116	126	81	79
197600	52	131	180	180	160	95	117	72	116	125	81	79
197700	52	131	180	180	160	95	117	72	116	125	81	79
197800	52	131	180	180	160	95	117	72	116	125	81	79
197900	52	132	180	180	160	94	117	72	116	125	80	78
198000	52	132	180	180	160	94	117	72	115	125	80	78
198100	51	132	180	180	160	94	117	72	115	125	80	78
198200	51	133	180	180	160	94	117	72	115	125	80	78
198300	51	133	180	180	160	94	116	72	115	125	80	78
198400	50	133	180	180	160	94	116	72	115	125	80	78
198500	50	133	180	180	160	94	116	72	115	125	80	78
198600	50	133	180	180	160	94	116	72	114	125	80	78
198700	50	133	180	180	160	94	116	72	114	125	80	78
198800	50	134	180	180	160	94	116	72	114	125	79	78
198900	50	134	180	180	160	94	116	72	114	125	79	78
199000	49	135	180	180	160	94	116	72	114	125	79	78
199100	49	135	180	180	160	94	116	72	114	124	79	77
199200	49	135	180	180	160	94	116	72	113	124	79	77
199300	49	135	180	180	160	94	116	71	113	124	79	77
199400	48	135	180	180	160	94	116	71	113	124	79	77
199500	48	135	180	180	160	94	116	71	113	124	79	77
199600	48	136	180	180	160	94	116	71	113	124	79	77
199700	47	136	180	180	160	94	116	71	113	124	79	77
199800	47	136	180	180	160	94	116	71	113	124	79	77
199900	47	137	180	180	160	93	115	71	113	123	79	77
200000	47	137	180	180	160	93	115	71	113	123	79	77
200100	47	137	180	180	160	93	115	70	113	123	79	77
200200	47	137	180	180	160	93	115	70	113	123	79	77
200300	46	137	180	180	160	93	115	70	113	123	79	77
200400	46	138	180	180	160	93	115	70	113	123	79	77
200500	46	138	180	180	160	93	115	70	112	123	79	77
200600	45	138	180	180	160	93	114	70	112	123	78	77
200700	45	139	180	180	160	93	114	70	112	123	78	77
200800	45	139	180	180	160	93	114	70	112	123	78	77
200900	45	139	180	180	160	93	114	70	112	123	78	77
201000	45	140	180	180	160	92	114	69	112	123	78	77
201100	45	140	180	180	160	92	114	69	111	123	78	77
201200	45	140	180	180	160	92	114	69	111	123	78	77
201300	44	140	180	180	160	92	114	69	111	123	78	77
201400	44	140	180	180	160	92	113	69	111	122	78	76
201500	44	140	180	180	160	92	113	69	111	122	77	76
201600	43	141	180	180	160	92	113	69	111	122	77	76
201700	43	141	180	180	160	92	113	69	111	122	77	76
201800	43	142	180	180	160	92	113	69	111	122	77	76
201900	43	142	180	180	160	92	113	69	111	122	77	76
202000	43	142	180	180	160	91	113	69	111	122	77	76
202100	43	142	180	180	160	91	113	69	111	122	77	76
202200	42	142	180	180	160	91	113	69	111	121	77	76
202300	42	142	180	180	160	91	113	69	110	121	77	76
202400	42	143	180	180	160	91	113	69	110	121	77	76
202500	41	143	180	180	160	91	113	69	110	121	77	76
202600	41	143	180	180	160	91	113	69	110	121	77	75
202700	41	144	180	180	160	91	113	68	110	121	77	75
202800	41	144	180	180	160	91	113	68	110	121	77	75
202900	40	144	180	180	160	91	113	68	109	121	77	75
203000	40	145	180	180	160	91	112	68	109	120	77	75
203100	40	145	180	180	160	91	112	68	109	120	77	75
203200	40	145	180	180	160	91	112	68	109	120	77	75
203300	40	145	180	180	160	91	112	68	109	120	76	75
203400	40	145	180	180	160	91	112	68	109	120	76	75
203500	39	146	180	180	160	91	112	67	109	120	76	75
203600	39	146	180	180	160	91	112	67	108	120	76	75
203700	39	146	180	180	160	91	111	67	108	120	76	74
203800	38	147	180	180	160	91	111	67	108	120	76	74
203900	38	147	180	180	160	91	111	67	108	120	76	74
204000	38	147	180	180	160	90	111	67	108	120	76	74
204100	38	147	180	180	160	90	111	67	108	120	76	74
204200	38	147	180	180	160	90	111	67	108	120	75	74
204300	38	147	180	180	160	90	111	67	108	120	75	74
204400	38	148	180	180	160	90	111	67	108	120	75	74
204500	37	148	180	180	160	90	111	67	108	119	75	74
204600	37	149	180	180	160	90	111	67	108	119	75	74
